"order_id";"order_date";"ip_address";"total_amount";"customer_id";"first_name";"last_name";"email";"country";"city";"state";"order_item_name";"order_item_type";"product_qty"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"MaruKids - Dexter Shirt";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Varsity Hoodie Kupluk BEAR X Anak";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Free shipping";"shipping";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kemeja Hawaiian Pantai Anak Unisex";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"MaruKids - Dexter Shirt";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Varsity Hoodie Kupluk BEAR X Anak";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"1088";"2025-05-09 16:59:00";"180.242.232.29";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Free shipping";"shipping";"1"
"1089";"2025-05-09 17:00:25";"103.3.221.19";"75325,00000000";"86";"Alixx";"Billet";"abillett5@newsvine.com";"ID";"Pontianak";"KB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"1089";"2025-05-09 17:00:25";"103.3.221.19";"75325,00000000";"86";"Alixx";"Billet";"abillett5@newsvine.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1090";"2025-05-09 17:01:14";"180.242.232.29";"169000,00000000";"54";"Caryl";"Zanini";"czanini2j@berkeley.edu";"ID";"Pontianak";"KB";"Lafiye Skiv Rou Scarf";"line_item";"1"
"1090";"2025-05-09 17:01:14";"180.242.232.29";"169000,00000000";"54";"Caryl";"Zanini";"czanini2j@berkeley.edu";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1091";"2025-05-09 17:02:46";"180.242.232.29";"329000,00000000";"56";"Mindy";"Ollier";"mollier2l@sitemeter.com";"ID";"Manado";"SA";"This Is April Atasan Kemeja Lengan Panjang";"line_item";"1"
"1091";"2025-05-09 17:02:46";"180.242.232.29";"329000,00000000";"56";"Mindy";"Ollier";"mollier2l@sitemeter.com";"ID";"Manado";"SA";"Free shipping";"shipping";"1"
"1092";"2025-05-09 17:04:14";"180.242.232.29";"550000,00000000";"58";"Elijah";"Da Costa";"edacosta2n@acquirethisname.com";"ID";"Pontianak";"KB";"AMOENE [MADE] Long Strap Dress Navy";"line_item";"1"
"1092";"2025-05-09 17:04:14";"180.242.232.29";"550000,00000000";"58";"Elijah";"Da Costa";"edacosta2n@acquirethisname.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1093";"2025-05-09 17:28:14";"103.3.221.19";"55000,00000000";"87";"Dephine";"Arntzen";"darntzen7@weibo.com";"ID";"Pontianak";"KB";"Atasan Knit Wanita";"line_item";"1"
"1093";"2025-05-09 17:28:14";"103.3.221.19";"55000,00000000";"87";"Dephine";"Arntzen";"darntzen7@weibo.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1094";"2025-05-09 17:33:43";"103.3.221.19";"119000,00000000";"88";"Ker";"O'Geaney";"kogeaney1k@guardian.co.uk";"ID";"Palangkaraya";"KT";"Arabian Voile (Hijab Voal) | MINIMSLM";"line_item";"1"
"1094";"2025-05-09 17:33:43";"103.3.221.19";"119000,00000000";"88";"Ker";"O'Geaney";"kogeaney1k@guardian.co.uk";"ID";"Palangkaraya";"KT";"Free shipping";"shipping";"1"
"1095";"2025-05-09 17:38:08";"103.3.221.19";"160000,00000000";"89";"Debora";"Carthy";"dcarthy1l@gmpg.org";"ID";"Palangkaraya";"KT";"Hosofshopaholic - Darel Skirt";"line_item";"1"
"1095";"2025-05-09 17:38:08";"103.3.221.19";"160000,00000000";"89";"Debora";"Carthy";"dcarthy1l@gmpg.org";"ID";"Palangkaraya";"KT";"Free shipping";"shipping";"1"
"1096";"2025-05-09 17:42:15";"103.3.221.19";"209000,00000000";"90";"Benton";"Farrance";"krostron1m@ocn.ne.jp";"ID";"Palangkaraya";"KT";"CHARLOTTE 01 28 MM";"line_item";"1"
"1096";"2025-05-09 17:42:15";"103.3.221.19";"209000,00000000";"90";"Benton";"Farrance";"krostron1m@ocn.ne.jp";"ID";"Palangkaraya";"KT";"Free shipping";"shipping";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"AGE FREE Tya Bag Mini Sling Bag";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"AMOENE [MADE] Long Strap Dress Navy";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"Bikini";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"Free shipping";"shipping";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"AGE FREE Tya Bag Mini Sling Bag";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"AMOENE [MADE] Long Strap Dress Navy";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"Bikini";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"Free shipping";"shipping";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"AGE FREE Tya Bag Mini Sling Bag";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"AMOENE [MADE] Long Strap Dress Navy";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"Bikini";"line_item";"1"
"1100";"2025-05-10 04:02:09";"103.154.110.177";"729019,00000000";"15";"Danyelle";"Brideaux";"dbrideaux27@mit.edu";"ID";"Depok";"JB";"Free shipping";"shipping";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"URBAN&CO BASIC Sandal Wanita Sendal Teplek Casual - Demi";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Tunik Aruna-Seri Ice";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Wispie Money Magnet Fitted Shirt";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"WiZi Anti UV Sport Jacket";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"URBAN&CO BASIC Sandal Wanita Sendal Teplek Casual - Demi";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Tunik Aruna-Seri Ice";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Wispie Money Magnet Fitted Shirt";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"WiZi Anti UV Sport Jacket";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"URBAN&CO BASIC Sandal Wanita Sendal Teplek Casual - Demi";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Tunik Aruna-Seri Ice";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Wispie Money Magnet Fitted Shirt";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"WiZi Anti UV Sport Jacket";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"URBAN&CO BASIC Sandal Wanita Sendal Teplek Casual - Demi";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Tunik Aruna-Seri Ice";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Wispie Money Magnet Fitted Shirt";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"WiZi Anti UV Sport Jacket";"line_item";"1"
"1102";"2025-05-10 04:13:21";"103.154.110.177";"650400,00000000";"19";"Marlene";"Greally";"mgreallyo@quantcast.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sepatu wanita sneakers";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"SHOEBALI Heels 021-218";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Single Shirt";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Free shipping";"shipping";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sepatu wanita sneakers";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"SHOEBALI Heels 021-218";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Single Shirt";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Free shipping";"shipping";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sepatu wanita sneakers";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"SHOEBALI Heels 021-218";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Single Shirt";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Free shipping";"shipping";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sepatu wanita sneakers";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"SHOEBALI Heels 021-218";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Single Shirt";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Free shipping";"shipping";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sepatu wanita sneakers";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"SHOEBALI Heels 021-218";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Single Shirt";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"1103";"2025-05-10 04:15:20";"103.154.110.177";"870019,00000000";"25";"Alexandros";"Korneichik";"akorneichikr@quantcast.com";"ID";"Kota Mempawah";"KB";"Free shipping";"shipping";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Kebaya Encim A-Line Bordir";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Kaos anak distro bahan katun premium";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Lafiye Skiv Rou Scarf";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Moly Bag TGIF";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Kebaya Encim A-Line Bordir";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Kaos anak distro bahan katun premium";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Lafiye Skiv Rou Scarf";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Moly Bag TGIF";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Kebaya Encim A-Line Bordir";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Kaos anak distro bahan katun premium";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Lafiye Skiv Rou Scarf";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Moly Bag TGIF";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Kebaya Encim A-Line Bordir";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Kaos anak distro bahan katun premium";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Lafiye Skiv Rou Scarf";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Moly Bag TGIF";"line_item";"1"
"1104";"2025-05-10 04:17:23";"103.154.110.177";"857300,00000000";"36";"Rozanna";"Leng";"rleng2@accuweather.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana korduroi pinggang tinggi";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana korduroi pinggang tinggi";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana korduroi pinggang tinggi";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
