"index_id";"order_id";"total_amount";"customer_id";"first_name";"last_name";"email";"country";"city";"state";"order_item_name";"order_item_type";"product_qty"
"162";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"163";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"164";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"165";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"166";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"167";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"168";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"169";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"170";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"171";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"172";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"173";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"174";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"175";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"176";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"177";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"178";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"179";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"180";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"181";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"182";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"183";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"184";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"185";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"186";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"187";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"188";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"189";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"190";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"191";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"192";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"193";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"194";"1105";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"195";"1087";"779000,00000000";"49";"Catherin";"Cothey";"ccothey2f@smugmug.com";"ID";"Jakarta Selatan";"JK";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"196";"1087";"779000,00000000";"49";"Catherin";"Cothey";"ccothey2f@smugmug.com";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"197";"1059";"164000,00000000";"50";"Valery";"Bohills";"vbohills2g@amazon.com";"ID";"Pontianak";"KB";"MOSSDOOM Tas Wanita Kattie Bag Slingbag";"line_item";"1"
"198";"1059";"164000,00000000";"50";"Valery";"Bohills";"vbohills2g@amazon.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"199";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kemeja Hawaiian Pantai Anak Unisex";"line_item";"1"
"200";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kemeja Hawaiian Pantai Anak Unisex";"line_item";"1"
"201";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kemeja Hawaiian Pantai Anak Unisex";"line_item";"1"
"202";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kemeja Hawaiian Pantai Anak Unisex";"line_item";"1"
"203";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kemeja Hawaiian Pantai Anak Unisex";"line_item";"1"
"204";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kemeja Hawaiian Pantai Anak Unisex";"line_item";"1"
"205";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"MaruKids - Dexter Shirt";"line_item";"1"
"206";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"MaruKids - Dexter Shirt";"line_item";"1"
"207";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"MaruKids - Dexter Shirt";"line_item";"1"
"208";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"MaruKids - Dexter Shirt";"line_item";"1"
"209";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"MaruKids - Dexter Shirt";"line_item";"1"
"210";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"MaruKids - Dexter Shirt";"line_item";"1"
"211";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Varsity Hoodie Kupluk BEAR X Anak";"line_item";"1"
"212";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Varsity Hoodie Kupluk BEAR X Anak";"line_item";"1"
"213";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Varsity Hoodie Kupluk BEAR X Anak";"line_item";"1"
"214";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Varsity Hoodie Kupluk BEAR X Anak";"line_item";"1"
"215";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Varsity Hoodie Kupluk BEAR X Anak";"line_item";"1"
"216";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Varsity Hoodie Kupluk BEAR X Anak";"line_item";"1"
"217";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"1"
"218";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"1"
"219";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"1"
"220";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"1"
"221";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"1"
"222";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"1"
"223";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"224";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"225";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"226";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"227";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"228";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"229";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"230";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"231";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"232";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"233";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"234";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"235";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Free shipping";"shipping";"1"
"236";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Free shipping";"shipping";"1"
"237";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Free shipping";"shipping";"1"
"238";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Free shipping";"shipping";"1"
"239";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Free shipping";"shipping";"1"
"240";"1088";"408114,00000000";"51";"Rawley";"Engelbrecht";"rengelbrecht2h@drupal.org";"ID";"Denpasar";"BA";"Free shipping";"shipping";"1"
"241";"1060";"55000,00000000";"52";"Noreen";"Dealey";"ndealey2i@odnoklassniki.ru";"ID";"Bandung";"JB";"Atasan Knit Wanita";"line_item";"1"
"242";"1060";"55000,00000000";"52";"Noreen";"Dealey";"ndealey2i@odnoklassniki.ru";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"243";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zipper Hoodie Dewasa Polos";"line_item";"1"
"244";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zipper Hoodie Dewasa Polos";"line_item";"1"
"245";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zipper Hoodie Dewasa Polos";"line_item";"1"
"246";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zipper Hoodie Dewasa Polos";"line_item";"1"
"247";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Workout Stretwear x Scribbles Tshirt Oversize Basic Dreamer pakaian pria dan wanita";"line_item";"1"
"248";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Workout Stretwear x Scribbles Tshirt Oversize Basic Dreamer pakaian pria dan wanita";"line_item";"1"
"249";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Workout Stretwear x Scribbles Tshirt Oversize Basic Dreamer pakaian pria dan wanita";"line_item";"1"
"250";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Workout Stretwear x Scribbles Tshirt Oversize Basic Dreamer pakaian pria dan wanita";"line_item";"1"
"251";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zerotwentytwo T-Shirt Danane Raquat White | Kaos Pria Parodi Plesetan Lucu";"line_item";"1"
"252";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zerotwentytwo T-Shirt Danane Raquat White | Kaos Pria Parodi Plesetan Lucu";"line_item";"1"
"253";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zerotwentytwo T-Shirt Danane Raquat White | Kaos Pria Parodi Plesetan Lucu";"line_item";"1"
"254";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zerotwentytwo T-Shirt Danane Raquat White | Kaos Pria Parodi Plesetan Lucu";"line_item";"1"
"255";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Wide High Jeans";"line_item";"1"
"256";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Wide High Jeans";"line_item";"1"
"257";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Wide High Jeans";"line_item";"1"
"258";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Wide High Jeans";"line_item";"1"
"259";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"260";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"261";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"262";"1106";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"263";"1090";"169000,00000000";"54";"Caryl";"Zanini";"czanini2j@berkeley.edu";"ID";"Pontianak";"KB";"Lafiye Skiv Rou Scarf";"line_item";"1"
"264";"1090";"169000,00000000";"54";"Caryl";"Zanini";"czanini2j@berkeley.edu";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"265";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"266";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"267";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"268";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"269";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"270";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"271";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"272";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"273";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"274";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"275";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"276";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"277";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"278";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"279";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"280";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"281";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"282";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"283";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"284";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"285";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"286";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"287";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"288";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"289";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"290";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"291";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"292";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"293";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"294";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"295";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"296";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"297";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"298";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"299";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"300";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"301";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"302";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"303";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"304";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"305";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"306";"1107";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"307";"1091";"329000,00000000";"56";"Mindy";"Ollier";"mollier2l@sitemeter.com";"ID";"Manado";"SA";"This Is April Atasan Kemeja Lengan Panjang";"line_item";"1"
"308";"1091";"329000,00000000";"56";"Mindy";"Ollier";"mollier2l@sitemeter.com";"ID";"Manado";"SA";"Free shipping";"shipping";"1"
"309";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"310";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"311";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
